id,name,level,difficulty,tags
14690,春节序曲remix,IN.14,14.0,多押+楼梯+32分+变速+位移
14694,Something Comforting,IN Lv.14,14.1,32分
14698,近尘烟,IN  Lv.13,13.800003,-
14707,Re:End of a Dream,AT Lv.16,16.2,底力+多押+变速+耐力+高BPM+位移
14722,Oshama Scarmble!,IN Lv.15,15.200001,楼梯
14725,独りんぼエンヴィー,IN Lv.14,14.199998,-
14748,霜烈竞逐 Nippy Bout,IN Lv.14,14.0,楼梯+纵连
14751,Aじゃないか feat. 初音ミク・鏡音リン,IN  Lv.15,15.300001,-
14765,the Emperror (Full ver.),AT Lv.16.5,16.500002,底力+多押+耐力+高BPM+位移
14769,Selfmade Disaster,HD Lv.13,12.3,楼梯+高BPM
14773,ハ ー ド コ ア ・ シン ド ロ ー ム,HC Lv.15,15.900003,-
14776,Felys(final remix),IN Lv.15,15.0,耐力
14782,你真的好弔,IN Lv.13,13.700003,-
14791,"zeke didn't ""invent dariacore"", i did",IN Lv.15,15.200001,-
14831,KING,IN Lv.14,14.1,多押+楼梯+32分+变速
14867,フォーリーバンジー,IN  Lv.14,14.800003,-
1487,Pure Ruby,IN Lv. 14,14.0,爆发
14872,From Star To Stardust,IN Lv.15,15.600001,32分
14873,QQ,AT Lv.16,15.9,底力+楼梯+32分+变速+位移
14876,世界樹の約束,IN Lv.14+,15.000004,高BPM
14877,Flower Dance,FM Lv.14,14.3,-
14884,Last Dance,IN Lv.15,15.6,32分+耐力
14912,Travel Begins,IN Lv.15,15.600002,多押+32分+变速
14919,Sweet Requiem,IN Lv.15,15.799999,底力+多押+耐力+位移
14940,可爱补习法,IN Lv.14,14.400002,-
14950,PUPA,IN Lv.15,15.600002,底力+位移
14954,Hi,Where AT Lv.Where,10.0,-
14958,Alibi(Far Out Remix),HD Lv.12,12.9,-
14965,"G.V.N.(Glitter,Vomitus and Neon)",FM Lv.15,15.600002,底力+楼梯+爆发
14970,Ouvertüre,IN Lv.16,16.300003,楼梯+32分+变速+位移
14978,ヘルシーエンド,IN  Lv.12,12.800003,32分
15005,超级无敌QQ拳,IN Lv.14,14.300001,楼梯
15019,Astaroth,AT Lv.16,16.600002,底力+多押+读谱+变速+耐力+位移
1502,斷劍の獄,IN Lv.15,15.0,底力+楼梯+爆发+位移
15034,DREAM,EZ Lv.2,2.4999995,-
15035,Toy War,IN Lv.14,14.200001,底力+爆发+位移+定轨
15036,鼠鼠生风,IN Lv.13,13.500002,纵连+位移
15037,cry cry,IN Lv.13,13.600002,32分
15038,5ANK41!,IN LV.14,14.0,楼梯
15062,十拳剣,IN  Lv.15,15.900003,底力+楼梯+高BPM+叠键
15063,Tukuyomi,IN Lv.14,14.399998,楼梯+纵连+位移+定轨
15071,Re:me<<Vide Finis>>,IN Lv.14,14.400002,多押+耐力+位移
15072,Revenant,IN  Lv.15,15.800003,楼梯+变速
15075,Bl∞dmoon,AT Lv.16,16.2,底力+多押+楼梯+32分+变速+耐力+位移+定轨
15076,Exitium,AT Lv.17,17.800007,底力+多押+变速+耐力+高BPM+位移
15077,Skydive,IN Lv.14,14.600002,32分
15078,Ars Cantate,AT  Lv.16,16.800001,底力+32分+耐力
15089,使一颗心免于哀伤,IN Lv.12,12.0,-
15103,China-X,SP. Lv.Festival,14.300001,32分
15110,Eviternity,IN Lv.16,16.2,底力+多押+耐力+高BPM+位移
15128,BLVST BEVT,IN Lv.14,14.200001,爆发+位移+定轨
15130,Raven Emperor,IN Lv.15,15.500002,32分+变速
15141,Rakiraki Rebuilders！,New Year,16.0,变速+位移
15144,Duplicity Shade,IN 17.27*,17.2,底力+多押+32分+变速+耐力+叠键+位移
15148,不毛！,IN  Lv.14,14.400002,32分
15158,Avys,IN Lv.15,15.400002,底力+楼梯
15163,Glow,NY Lv.2024,14.399999,-
15170,Firmament Star,IN  Lv.15,15.400002,底力+爆发+位移
15188,时光盲盒,Reunion Lv.?,12.8,32分
15195,ALL MY FELLAS (FRIZKY),IN Lv.15 ,15.800003,-
15201,花月夜,IN LV.14,14.0,-
15205,Wolves Standing Towards Enemies,IN Lv.15,15.0,楼梯+爆发+耐力
15213,Ark in the Blood Sky,AT Lv.15,15.800003,多押+32分+位移
1522,Miku Pipebomb Reharm,IN Lv.12,12.500002,32分
15222,Sky(Radio Edit),IN Lv.14,14.0,-
15232,熱帯夜の祭り,FL Lv.14,14.200001,-
15240,打上花火,Firework Lv.13,13.900003,楼梯
15253,Abgrund,FM Lv.14,14.300001,楼梯+纵连
15272,Classical Suite,AT Lv.14,14.700003,叠键
15281,CYBER NEW YEAR(春节序曲 bobawhale remix),NEW Lv.2024,16.1,-
15304,不眠之夜,IN LV.13,13.0,32分
15310,Singulattack,IN Lv.14,14.600002,32分
15315,Beijing,BJ LV.12,12.0,32分
15318,Fantastic Conflict,at14,14.5,-
15322,DJ序曲,IN.14,20.0,底力+多押+楼梯+32分+变速
15330,神のまにまに,IN Lv.14,14.3,耐力
15336,folern,IN Lv.15,15.7,底力+多押+变速+耐力+位移
15354,fantasy world,13,13.0,楼梯
15386,self-dissociation,IN Lv.15,15.300001,楼梯+叠键
15390,Beyond the Sky,IN Lv. 13,13.0,-
15416,I,AT  Lv.16,16.500002,底力+楼梯+爆发+变速+高BPM+位移
15418,人マニア,IN Lv.14,14.3,-
15453,inhuman,IN Lv.13,13.200001,-
15473,Aoharu,IN Lv.14,14.100012,纵连
15489,Vertigo,IN Lv.15,15.200001,楼梯+32分+变速+位移+定轨
15496,Hello (BPM) 2024,AT Lv.16,16.2,底力+楼梯+变速+耐力+高BPM+叠键+位移
15518,By Your Side,AT Lv.14,14.9,-
15540,8番出口,EXIT Lv.13,13.400002,32分
15545,LOSER,IN Lv.13,13.200001,-
15547,Between Boundaries,AT Lv.16,16.0,多押+32分+位移+定轨
15569,Never Give Up,AT Lv.15,15.500002,多押+32分+耐力+叠键
15581,桃花庵,IN Lv.12,12.500002,-
15590,Is This REAL？,IN  Lv.12,12.900001,-
15601,刹那の誓い(feat.由崎司) ,FM,15.3,楼梯+耐力
15609,《Ж》,AT Lv.17,17.1,底力+多押+32分+变速+耐力+高BPM
15613,青く駆けろ！(feat.初音ミク),IN  Lv.15,15.0,多押+耐力
15643,Miracle Romance,IN Lv.14,14.400002,多押+楼梯+32分
15654,MAYDAY,IN Lv.13,13.300001,-
15657,Era Breath,IN Lv.15,15.0,底力+多押+位移
15667,Brave Shine,0,15.1,楼梯+32分+耐力
15685,Sunshine,AT Lv.16,16.500002,底力+多押+32分+爆发+变速+耐力+位移
157,钢琴-アイデン貞貞メルトダウン,hd,8.0,楼梯+纵连
15712,Ark in the Blood Sky,IN Lv.15,15.400002,底力+楼梯+爆发+位移
15713,下一个远方,IN Lv.13,13.400002,-
15720,From The Light To The Darkness,IN Lv.15,15.0,32分
15722,Glitch Street (ARForest Remix),IN Lv.15,15.600002,底力+爆发
15726,Skyfall,IN  Lv.13,13.900003,楼梯
15728,Destr0yer,IN  Lv.15,15.1,楼梯+叠键
15729,Re：End of a Dream,FM Lv.15,15.600002,高BPM
15735,Doki Doki PE Group! (Part.1),SKY Part.1,1.0,-
15736,Doki Doki PE Group!(Part.2),SKY Part.2,2.0,底力+爆发+纵连+定轨
15737,色違いの翼,IN14,14.200001,-
15751,Fractured Angel,IN Lv.15,15.2,底力+楼梯+高BPM+定轨
15753,Butterfly Twist,IN  Lv.14,14.500002,-
15756,Brand New Day,IN Lv.14,14.599999,-
15759,云宫迅音,IN Lv.13,13.600002,楼梯
15777,曖昧トリップ,IN Lv.14,14.300001,32分
15778,Doki Otome,AT  Lv.15,15.700003,多押+楼梯+爆发+耐力+位移
15781,宵々古今,IN15,15.0,楼梯+耐力+纵连
1579,Raw Unfilltered Calamity,IN Lv.14,14.400002,-
15828,伪音物语,IN Lv.13,6.9999995,-
15840,ニュートンダンス,IN Lv.14,14.800003,32分
15851,ZhiΓeLia,IN Lv.15,15.600002,32分+高BPM+定轨
15863,如果只转身后退就能回到那个夏天？,SP Lv. ?,14.000002,-
15885,絶対敵対メチャキライヤー,IN Lv.14,14.5,32分
15901,夜に駆ける,IN Lv.13,13.0,叠键
15906,Vanitas ac Redemptionis,IN  Lv.14,14.300001,纵连
15927,一番の宝物,AB Lv.小奏,10.0,楼梯
15949,刹那の誓い,AT14,14.500001,32分+纵连
15959,リテラチュア（翻自 上田麗奈）,IN Lv.12,12.400002,楼梯
15973,ΣmbryØ,AT Lv.16,16.4,底力+多押+32分+变速+耐力+高BPM+位移+定轨
15975,Sister's Noise,IN Lv.13,13.3,-
15988,-1,IN Lv.15,15.6,底力+爆发+位移
15991,空間創造理論,IN Lv.14,14.9000025,-
160,春娇与志明,IN,14.0,-
16001,Pursue,IN Lv.14,14.0,-
16002,Latent Kingdom,AT Lv.16,16.7,底力+32分+变速+耐力+位移
16012,Party People,IN Lv.14,14.800003,楼梯
16026,絶対零度 feat.Cereus,IN Lv.14,14.0,32分+耐力
16056,DUAL BREAKER XX,IN Lv.15,10.0,楼梯+变速+纵连
16063,Diamond Eyes,EX Lv. 13,13.8,楼梯+32分
1608,宿星審判,AT Lv.16,16.500002,底力+楼梯
16090,アイドル,IN Lv.15,15.600002,32分
16108,寒光裂涛,IN,14.999997,-
16112,花に亡霊,IN Lv.14,14.0,-
16117,Brake System,AT Lv.15,15.600002,楼梯+变速+纵连+位移
16119,666,AT Lv.16,16.500002,底力+多押+32分+爆发+变速+耐力+位移
16147,あんたにあっかんべ,IN Lv.14,14.0,-
16148,Seraphim,AT Lv.16,16.400002,底力+多押+楼梯+32分+变速+耐力+位移
16150,Straight into the lights,IN Lv.16,16.3,多押+楼梯
16166,World.execute (me),IN Lv.13,13.200005,楼梯+纵连
16170,morning dew(game.ver),MD-EX-14,14.599999,32分+纵连
162,Crossing Delta,AT,16.2,多押+楼梯+变速+耐力+位移
16221,Drown(Alle Farben Remix),HD Lv.12,12.800007,-
16224,Heart Forecast,IN Lv.14,14.6,-
16225,Unlimited Hyperlink ,AT Lv.17,17.2,底力+多押+32分+变速+耐力+高BPM+叠键+位移
16237,Searching for Your Love,IN 13,13.0,楼梯
16253,离别开出花,IN Lv.12,12.0,-
16280,Fly Again,IN Lv.14,14.0,-
16289,Aphasia,FM Lv.13,13.500002,32分
16291,Shinonome,AT Lv.16,16.1,楼梯+32分+变速+位移+定轨
16298,ぐだふわエブリデ,IN Lv.13,13.0,-
16304,Meta-Mysteria,AT Lv.17,17.000004,底力+32分+变速+位移
16305,Re: End of a Dream,AT  Lv.16,16.700003,底力+多押+32分+变速+耐力+高BPM+位移
16332,OTTAMA GAZER,IN  Lv.14,14.500002,-
16344,[X],IN Lv.16,16.200005,多押+楼梯+32分+变速+叠键+定轨
16345,Fly Again,IN Lv.13,13.200001,-
16367,Universal Collapse,Infernum Lv.15,15.0,变速+耐力
16368,うたかたのせかいで,AT Lv.15,15.9,底力+32分+耐力+高BPM
16369,提灯游-雪狐桑&黎歌Neeko的翻唱,IN lv.14,14.1,32分
16378,Goal Wo Nerae!,IN  Lv.14,14.400002,32分
16392,跳动之城,IN lv.14,14.8,楼梯+纵连+叠键
16393,Grace,IN Lv.?,15.8,楼梯
16403,envy baby(エンヴィーベイビー),AT Lv.14,14.300001,-
16405,匿名M,IN Lv.14,14.5,32分
16410,Skystrike,IN Lv.15,15.0,纵连
16417,Super Nova Project,AT Lv.15,15.0,32分+耐力
16418,恋ひ恋う縁,HD Lv.10,10.0,-
16420,ロキ,IN Lv.14,14.0,-
16437,Whispers from a Distant Star,IN Lv.15,15.1,爆发
16486,Unity,AT Lv.15,15.200001,耐力+纵连
16488,せかいのすべて,♡ LV. 13,13.1,-
16490,Liberation from oppression,AT Lv.15,15.8,底力+多押+32分+变速+耐力+位移
16495,阳光开朗大男孩,IN Lv.13,13.300001,多押+32分
1652,バグ,IN Lv.14,14.8,多押+32分+变速+耐力+位移
16521,幽雅に咲かせ、墨染の桜 ~ Border of Life,IN Lv.14,14.8,多押+楼梯+32分+变速+位移
16533,ラビットホール(兔子洞),IN Lv.15,15.900001,多押+32分+耐力+纵连+位移
16540,うみなおし,AT Lv.15,15.0,耐力
16547,Panopticon,SP Lv.?,10.0,纵连
16560,ur name,IN.14？,14.500002,-
16561,又三郎,IN  Lv.15,15.7,多押+32分+变速+耐力
16562,Vortex,IN Lv.15,15.5,32分
16572,アゲイン,IN,14.5,-
16581,Lost in the nowhere,IN,15.2,爆发+位移
16589,BREaK! BREaK! BREaK!,IN Lv.15,15.600002,爆发
16590,★Shizuku,IN Lv. 14,14.9,楼梯
16592,宙でおやすみ,IN Lv.15,15.100004,-
1660,可愛くてごめん,ごめん Lv.15,15.0,多押+楼梯+32分+耐力
16604,Thriving dawn,HD Lv.9,9.0,-
16605,2021.Start,IN.Lv13,13.0,楼梯+读谱+纵连
16632,Ars Cantate,AT Lv.16,16.400002,多押+32分+变速+耐力+叠键+位移
16634,Oshama Scramble! (Cranky Remix),SP Lv.15,15.700003,楼梯+32分+纵连+叠键+位移
16640,風のたより,IN Lv.11,11.800003,-
16663,感傷幽霊,IN Lv.13,13.700003,楼梯
16671,My Sky,AT,15.200001,32分
16681,ΤεμπεΣΤ,IN Lv.15,15.800003,底力+多押+楼梯+纵连+位移
16686,星河一天,IN  Lv.15,15.500004,底力+爆发+高BPM
16690,astral.exe,¿ Lv.15,15.6,爆发+叠键
16691,Finger Breaker,IN Lv.14,14.700001,底力+爆发+位移
16697,Skyfall,IN  Lv.13,13.900003,楼梯
16705,Unlimited Hyperlink,AT Lv.16,16.300001,底力+多押+楼梯+变速+耐力+高BPM+位移
16707,独角戏,AT Lv.15,15.0,楼梯+32分+纵连
16709,眼泪,VC Lv.15,15.300001,耐力
16711,Inverted Forest,PhiTaeno Lv.13,13.000001,底力+高BPM
16717,Forever,IN Lv.13,13.300001,-
16725,三澤紗千香 - リンクス 某科学的超电磁炮S ED2,11,11.0,楼梯
16726,HIGH,IN Lv.14,14.500002,32分
16735,悔やむと書いてミライ,IN Lv.13,13.0,-
16739,Aurora,IN Lv.15,15.5,变速+位移
1674,光与影,IN Lv.14,14.500002,多押+32分
16751,系ぎて,AT,16.000006,底力+爆发+耐力+位移
16754,ほしのおとしもの,IN   Lv.14,14.0,位移
16758,How To Make 音ゲ～曲!,IN Lv.15,15.5,楼梯+32分+变速+位移
16759,勇者,AT Lv.15,15.400002,-
16763,IMPACT,AT Lv.16,16.1,多押+32分+变速+耐力+叠键+位移
16766,Access Denied,HD Lv.11,11.800003,32分
16774,Distorted Heavens,IN Lv.15,15.600002,位移
16789,うっせぇわ,IN Lv.14,14.600002,楼梯+32分
16796,Unlock the Blacksky (feat. blaxervant),IN Lv.15,15.800003,多押+32分+变速+耐力+位移
16805,outcry,IN Lv.14,14.200001,纵连
16816,天空の城ヴェリエル,AT Lv.18,18.000004,底力+多押+爆发+变速+耐力+高BPM+位移+定轨
16820,Termination of Desires,HD Lv.14,14.8,楼梯
16861,Forget,Pogo. 13,13.599998,楼梯
16864,Go Escape,AT  Lv.15,15.600002,底力+楼梯+耐力+纵连+位移
16865,intersect thunderbolt,IN Lv.16,16.300001,底力+多押+变速+耐力+高BPM+位移
16880,超度 -Go Beyond-,AT LV.16,16.9,底力+多押+32分+变速+耐力+位移
16890,Ascension to Heaven,IN Lv.15,15.500002,底力+爆发+位移
16894,Windfall,IN Lv.15,15.0,楼梯
16899,马云你听teto说,MY Lv.?,14.9,32分+变速+位移
16942,『GOD’S SIGH』,IN Lv.13,13.400002,32分
16946,きゅうくらりん,IN Lv.15,15.400002,耐力
16954,蒲公英的约定 节选,IN Lv.12,12.900003,32分
16999,PЦPΛ,R L^.18,18.0,底力+32分+变速+耐力+纵连+位移+定轨
17024,Flash Back 90's,Fm Lv.15,15.600002,-
17027,GOODRAGE(Extended Cut Mix),IN Lv.15,15.100004,高BPM+纵连
17037,★驟雨の狭間,IN Lv.15,15.800003,底力+爆发+耐力
17039,ラビットホール(兔子洞),IN Lv.14,14.699999,多押+32分
17048,Eventide,IN Lv.14,14.6,-
17060,Absolute Perfection,IN Lv.14,14.200001,楼梯+变速
17068,卡农/优化,IN Lv 13,13.0999975,楼梯+爆发+变速+纵连
17072,tape/stop/night,IN Lv.13,13.800003,32分
17075,Particle Arts,PT 1 year,15.0,-
17076,Scorpion Girl,IN Lv.14,14.8,爆发
17078,Dragonflame,IN Lv.14,14.0,32分
17079,Dragonflame,HD Lv.12,12.0,-
17080,Dragonflame,EZ Lv.6,6.0,-
17086,龙武同舟~Theme,IN Lv.14,14.700001,-
17088,Lonelytopaz,IN Lv.15,15.800026,32分+变速
17092,トキラキメキ,IN Lv.14,14.7,-
17098,星茶会,IN Lv.15,15.1,32分
17126,moonlight,IN Lv.14,14.1,底力+爆发+位移
17139,HALO（Legacy谱面）,Legacy Lv.16,16.100002,底力+多押+爆发+变速+耐力+叠键+位移
17156,Bad Apple!! feat.nomico (REDALiCE Remix),IN Lv.14,14.900001,底力+爆发+位移
17158,Fairy Stage,IN Lv.13,13.700003,多押+32分+高BPM+定轨
17159,We Could Get More Machinegun Psystyle! -And More Genre Switches-,IN Lv.15,15.700003,底力+爆发+耐力+高BPM+位移
17163,Falsum Atlantis.,IN Lv.15,15.800003,底力+爆发
17167,Flarebirds of Scarlet Prism,IN Lv.15,15.700003,底力+32分+变速+位移
17188,Altale,IN Lv.13,13.499999,楼梯+32分
17197,Poison (Hazbin Hotel Original Soundtrack),SP Lv.14,14.400001,楼梯
17233,Don't Fight The Music,AT Lv.16,16.0,底力+位移
17240,やっぱり天使なんていなかったね (feat. Aiobahn),IN Lv.11,11.0,32分
17243,Birdsong,IN Lv.14,14.600002,楼梯+32分
17250,Water,IN Lv.13,13.0,32分
17267,RENDA JOCEKY,AT Lv.16,16.2,底力+爆发+变速+耐力+纵连+叠键
17278,鹿be free,IN Lv.13,12.900004,-
17287,THE EARTH,SP Lv.15,15.700024,-
173,隔岸 (DJ完整版),FM,13.299996,32分
17303,Le Porteur d'Ombre,AT Lv.16+,16.700003,底力+多押+32分+读谱+变速+耐力+高BPM+位移+定轨
17304,Frey's Philosophy,IN Lv.15,15.200001,纵连
17308,混沌を越えし我らが神聖なる調律主を讃えよ,AT Lv.16,16.6,底力+多押+32分+变速+耐力+高BPM+位移
17330,Eternal reality 某科学的超电磁炮S  OP2,13,13.000004,-
17338,NEUTRON SANDBOX,AT Lv.16,16.300001,底力+多押+32分+变速+耐力+高BPM+位移+定轨
17346,QUON,IN Lv.15,15.0,楼梯
17347,Danger,AT Lv.15,15.0,楼梯+纵连
17357,Shelter,ST Lv.14,14.700003,-
17358,Команда,HD Lv.11,11.899996,-
1738,イルミナティ,IN Lv.15+,15.8,底力+变速+高BPM+位移
17382,PUPA,AT Lv.16,16.500002,底力+32分+变速+位移
174,ガヴリールドロップキック,Gabriel,13.0,32分
17409,Quo Vadis,IN Lv.14,14.0,-
17422,Revenant,FIXED Lv.16,16.700003,底力+多押+楼梯+32分+变速+耐力+纵连+位移
17432,流星のパルス,Hoshi Lv.⭐,15.000001,多押+32分+变速
17439,A Clock,In Lv.14,14.400001,32分
17447,夢難尋Ⅱ,AT Lv.15,15.800003,楼梯+32分
17458,Shinonome,IN Lv.15,15.400002,楼梯+纵连
17468,葬花,FORGET Lv.13,13.400002,-
17470,狂飙,IN Lv.14,14.700003,-
17479,Emergency2,WAW Lv.15,15.6,爆发+位移+定轨
17481,Breakcore革命前夜,IN Lv.16,16.0,底力+多押+变速+耐力+高BPM+位移
17502,微茫,IN Lv.13,13.5,-
17522,Tired,IN Lv.12,12.0,-
17537,"""All-Devouring Narwahl"" Battle Theme Ⅱ",IN Lv.15,15.300001,底力+楼梯+爆发+变速
1754,阳光彩虹小白马,IN,14.200002,楼梯
17554,Be The One,IN Lv.13,13.0,楼梯+32分
17562,Find_Me,AT Lv.14,14.600002,多押+32分
17563,欺凌游戏 live,"IN Lv.""13""",10.0,楼梯
17565,散り散り,IN Lv.15,15.800024,-
17568,Speculation,AT Lv.16,16.500002,32分+变速+耐力+叠键+位移
17569,再次与你同行,IN,12.7,-
1757,Originally,IN Lv.15,15.200001,-
17570,四重罪孽,Guiltiness Lv.14,14.800003,32分+耐力
17574,Chronostasis,EX Lv.15,15.9,底力+楼梯+爆发+位移
17580,生人勿近,IN 15,15.3,-
17588,ほしのおとしもの,AT Lv.16,16.400002,多押+32分+变速+耐力+位移
17668,GAME：CHANGER,AT Lv.17,17.100004,底力+楼梯+变速+高BPM+位移
17669,ジェヘナ,AT Lv.16,16.300001,32分+变速+耐力+位移
17671,Aurora,IN Lv.15,15.0,爆发+纵连
17675,Credits,MASTER Lv.14,14.0,楼梯
17676,桜爛ロマンシア,IN Lv.13,13.3,-
17687,Oriental Bounce,IN Lv.14,14.900002,32分
17688,G e n g a o z o,AT Lv.17,17.0,底力+爆发+耐力+位移
1769,life-line生命线,IN LV.15,15.0,32分+耐力
17696,Realms,AT Lv. 16.1,1.0,-
17700,Fly of Beelzebub,Infernum Lv.15,15.400002,耐力+位移
17719,Unit:Squash!,IN Lv.14,14.800002,-
17731,ブルーバード（青鸟）,IN  Lv.14,14.400002,32分
17734,Fading Sky,HD  Lv.11,11.400002,-
17769,記憶の海,IN Lv.13,13.500002,-
17807,苦茶子,IN Lv.14,14.7,-
17808,Aurora,IN Lv.15,15.300001,爆发
17821,It’s alright,IN Lv.15,15.1,32分
17840,ダーリン,IN Lv.15,15.1,32分+耐力
17847,Duplicity Shade,IN Lv.17,17.0,底力+32分+爆发+变速+耐力+位移+定轨
17863,Calamity Fortune,IN Lv.15,15.700003,底力+耐力+位移
17878,4小節ごとにジャンルが変わるUsagi Flap.Remix,BA Lv.?,15.5,楼梯+变速+位移
17879,4小節ごとにジャンルが変わるUnwelcome School.Remix,BA Lv.?,16.0,底力+变速
17891,Aurora,IN Lv.14,14.0,变速+纵连
17893,4小節ごとにジャンルが変わるHifumi Daisuki.Remix,BA Lv.?,15.0,-
17895,甩葱歌,SP Lv.YYYY,10.0,32分
17921,Kokytos,IN Lv.15,15.0,底力+位移
17930,Crush Expert,IN Lv.15,15.800003,底力+多押+32分+变速+耐力+纵连+位移
17936,Emptiness,AT  Lv.16,16.400002,底力+多押+楼梯+32分+变速+位移
17950,Unreal Creation!,IN Lv.15,15.0,楼梯+耐力
17969,群青,Air,14.800006,32分+耐力
17992,人间万朵红,AT Lv.15,15.2,多押+32分
17996,Usagi Flap,IN Lv.14,14.5,楼梯+32分
1800,Wolves Standing Towards Enemies,AT Lv.18,18.000004,底力+多押+楼梯+32分+变速+耐力+位移
18007,2021.START,START Lv.2021,2021.0,多押+32分
18011,〇、（一轮）,HD Lv.12,12.0,-
18029,核心共振,IN Lv.15,15.8,底力+高BPM+纵连
18032,今天不是明天 (feat.兰音Reine),IN Lv.14,13.900001,32分
18037,いざ、参ります,AT Lv.16,16.100004,多押+32分+变速+耐力+位移
18041,雨女,IN.Lv.14,14.300001,多押+32分
18050,告白·告別,FM,13.0,楼梯+32分
18053,觀測衞曐,IN Lv.15,15.300001,多押+楼梯+32分+变速+耐力+位移
18058,Warmlovania,Legacy Lv.15,15.800003,读谱+耐力+位移
18073,secret of my heart,In--13,13.5,32分
18083,Trojan,AT Lv.15,15.200001,变速+叠键
18087,不眠之夜,LY.13,13.0,32分
181,夜航星,IN,13.500002,楼梯+32分
18100,Waterfall,WF Lv.14,14.0,楼梯+32分+爆发
18119,Seculo Seculorum,AT Lv.17,17.1,底力+多押+32分+变速+耐力+位移
18122,进捗どうですか？（进展如何？）,IN Lv.15,15.4,楼梯+位移
18145,僕の和风本当上手,IN  Lv.15,15.1,多押+32分+变速+耐力+纵连+位移
18170,Hopes and Dreams,"AT LV.14
",14.9,楼梯+纵连
18198,Unkraut Mädchen,IN Lv.15,15.800003,底力+纵连
18204,"Good bye, Merry-Go-Round.",IN Lv.15,15.600002,楼梯+纵连+叠键
18218,Stronger,IN Lv.15,15.0,楼梯+32分+变速+位移
18226,花と、雪と、ドラムンベース,IN,14.7,-
18247,theme of SSS,IN Lv.12,12.0,-
18249,風たちの声,"IN Lv.13
",13.2,-
18251,Take me to your paradise,Lv.13,13.0,楼梯+纵连
18266,Particle Arts (What A Shino Frenchcore Edit),AT Lv.16,16.0,楼梯+32分+变速+耐力
18289,夏霞,IN Lv.14,14.0,32分
1829,Shooting Athletes,IN,13.0,-
18299,Flower Dance,FM Lv.14,14.200001,-
18303,Dashstar*,StatTrak™ Lv.15,15.099999,楼梯+纵连
18305,イガク,ユ! Lv.?,15.500007,多押+32分+定轨
18314,Tunnel Vision,IN Lv.13,13.600001,32分
18322,Guilty Hostage,DY Lv.15,15.0,底力+爆发+位移
18324,Over The Sky,IN Lv. 12,12.900008,楼梯+爆发+纵连+定轨
18327,天使92,IN Lv.15,15.600002,多押+楼梯+32分+变速+耐力+位移
1834,TremENDouS,AT,17.500002,底力+楼梯+32分+变速+耐力+叠键+位移+定轨
18347,Life is PIANO,IN Lv.14,14.500002,-
18404,VECTOЯ,IN Lv.15,15.5,多押+楼梯
18422,ギャンブル,Lv 15,15.200001,楼梯+耐力+定轨
18446,Prestige and Vestige,IN Lv.15,15.700003,底力+变速+高BPM+位移
18459,Begin(feat. Whales),Lv.14.8,8.0,-
18460,Usagi Flap (EmoCosine Remix),IN Lv.14,14.700003,楼梯
18476,5:20AM,FM Lv.14,14.800003,32分
18485,告白•告别,IN Lv.13,13.1,32分
